bay_id,slot_num,typedesc,fromday,today,starttime,endtime,duration_mins,disabilityext_mins,plain_english,is_strict,rule_category,id,exemption
23294,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7566,
23830,1,2P MTR,1,5,16:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7567,
16722,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7568,
31951,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7569,
31951,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7570,
22355,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7571,
30651,1,1P,6,6,07:30:00,12:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7572,
30651,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7573,
30694,1,1P,6,6,07:30:00,12:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7574,
30694,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7575,
17224,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7576,
17224,3,1P,6,6,07:30:00,12:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7577,
17212,6,1P,6,6,07:30:00,12:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7578,
9356,1,1P,1,6,07:30:00,18:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7579,
9367,1,1P,1,6,07:30:00,18:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7580,
9583,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7581,
9620,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7582,
9622,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7583,
9734,1,2P,1,6,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7584,
9734,2,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7585,
19242,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7586,
19238,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7587,
19229,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7588,
34953,1,1P,6,6,07:30:00,12:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7589,
57443,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7590,
10824,1,1P,1,0,07:30:00,23:00:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7591,
10824,2,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7592,
11251,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7593,
11251,2,4P,1,6,07:30:00,18:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7594,
63226,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7595,
22820,1,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7596,
22820,3,HP,6,6,07:30:00,12:30:00,,,Restriction: HP. Check the physical sign for full details.,False,other,7597,
22820,5,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7598,
70932,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7599,
70964,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7600,
71124,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7601,
78842,1,4P MTR,1,5,16:00:00,19:00:00,240.0,,Park for up to 4 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7602,
78842,4,MP3P,1,5,07:00:00,19:00:00,180.0,,Restriction: MP3P. Check the physical sign for full details.,False,timed,7603,
78842,7,FP15,1,5,07:00:00,10:00:00,,,Restriction: FP15. Check the physical sign for full details.,False,other,7604,
78891,1,4P MTR,1,5,16:00:00,19:00:00,240.0,,Park for up to 4 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7605,
78891,4,MP3P,1,5,07:00:00,19:00:00,180.0,,Restriction: MP3P. Check the physical sign for full details.,False,timed,7606,
78891,7,FP15,1,5,07:00:00,10:00:00,,,Restriction: FP15. Check the physical sign for full details.,False,other,7607,
67436,1,2P MTR,1,5,07:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7608,
31122,1,1P,1,5,07:30:00,18:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7609,
31122,3,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7610,
71219,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7611,
70951,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7612,
66076,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7613,
53818,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7614,
23250,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7615,
58817,1,2P MTR,1,5,07:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7616,
65147,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7617,
71854,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7618,
62888,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7619,
54727,1,2P MTR,1,5,07:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7620,
67331,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7621,
60736,1,2P MTR,1,5,10:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7622,
60711,1,2P MTR,1,5,10:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7623,
65027,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7624,
65071,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7625,
65069,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7626,
65037,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7627,
52215,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7628,
52233,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7629,
62315,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7630,
52011,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7631,
50019,1,2P MTR,1,5,07:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7632,
50015,1,2P MTR,1,5,07:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7633,
50014,1,2P MTR,1,5,07:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7634,
50128,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7635,
53520,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7636,
55315,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7637,
66010,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7638,
66017,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7639,
66023,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7640,
58526,1,2P MTR,1,5,18:00:00,19:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7641,
64923,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7642,
66327,1,2P MTR,6,0,07:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7643,
63328,1,2P MTR,1,5,19:00:00,22:00:00,120.0,,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,7644,
8393,1,PP,1,5,07:30:00,18:30:00,,,Restriction: PP. Check the physical sign for full details.,False,other,7645,
8393,3,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7646,
16725,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7647,
16759,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7648,
16753,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7649,
29332,1,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7650,
29334,1,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7651,
29347,1,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7652,
29364,1,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7653,
31977,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7654,
31977,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7655,
31979,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7656,
31979,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7657,
31954,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7658,
31954,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7659,
31959,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7660,
31959,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7661,
31966,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7662,
31966,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7663,
31973,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7664,
31973,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7665,
31913,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7666,
31913,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7667,
31931,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7668,
31931,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7669,
35621,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7670,
35641,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7671,
35643,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7672,
19137,1,1P,6,6,07:30:00,12:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7673,
30654,3,4P,6,6,07:30:00,12:30:00,240.0,,Park for up to 4 hours. No payment required.,False,timed,7674,
17221,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7675,
17221,3,1P,6,6,07:30:00,12:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7676,
17211,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7677,
17211,3,1P,6,6,07:30:00,12:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7678,
31126,1,1P,1,5,07:30:00,18:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7679,
31126,3,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7680,
31112,1,1P,1,5,07:30:00,18:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7681,
31112,3,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7682,
9345,1,1P,1,6,07:30:00,18:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7683,
9366,1,1P,1,6,07:30:00,18:30:00,60.0,,Park for up to 1 hour. No payment required.,False,timed,7684,
9599,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7685,
9608,1,2P,6,6,07:30:00,12:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7686,
19283,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7687,
19240,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7688,
19237,1,2P,1,5,07:30:00,18:30:00,120.0,,Park for up to 2 hours. No payment required.,False,timed,7689,
